"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4.705921875E0;4.511537850E-1;4.577675343E0;8.078036308E0;9.295876606E0
4.707921875E0;4.191289246E-1;4.550937176E0;8.139874458E0;9.335108699E0
4.709921875E0;3.762823045E-1;4.531802177E0;8.193005562E0;9.370387371E0
4.711921875E0;3.367779851E-1;4.501185417E0;8.237289429E0;9.392924289E0
4.713921875E0;3.053181767E-1;4.462744236E0;8.276170731E0;9.407672787E0
4.716068750E0;2.689933479E-1;4.427635670E0;8.307706833E0;9.417765545E0
4.718298437E0;2.412876487E-1;4.392746925E0;8.326411247E0;9.417195418E0
4.720107812E0;2.274874747E-1;4.362206459E0;8.341073036E0;9.415630363E0
4.721921875E0;2.062461078E-1;4.347314835E0;8.359240532E0;9.424361305E0
4.723921875E0;1.923310161E-1;4.338696003E0;8.378096581E0;9.436830852E0
4.725921875E0;1.834437400E-1;4.346845627E0;8.395756721E0;9.456080025E0
4.727921875E0;1.894579679E-1;4.353960991E0;8.415379524E0;9.476892063E0
4.729921875E0;2.047042400E-1;4.357791901E0;8.422141075E0;9.484973082E0
4.731921875E0;2.256966084E-1;4.373440266E0;8.423586845E0;9.493931433E0
4.733921875E0;2.537758052E-1;4.393963337E0;8.426230431E0;9.506454399E0
4.735921875E0;2.907039821E-1;4.422741890E0;8.419546127E0;9.514930983E0
4.737921875E0;3.246633410E-1;4.434176445E0;8.414162636E0;9.516588669E0
4.739921875E0;3.727867603E-1;4.460503101E0;8.393545151E0;9.512447534E0
4.741921875E0;4.288206697E-1;4.487241745E0;8.370779991E0;9.507322615E0
4.743921875E0;4.797022343E-1;4.507764816E0;8.334972382E0;9.487983056E0
4.745921875E0;5.333514810E-1;4.525434017E0;8.295861244E0;9.464952754E0
4.747921875E0;5.928235054E-1;4.548446655E0;8.256864548E0;9.445401995E0
4.749921875E0;6.476507187E-1;4.569056034E0;8.216565132E0;9.423781994E0
4.751921875E0;6.964828372E-1;4.605591774E0;8.172406197E0;9.406635263E0
4.753921875E0;7.298197150E-1;4.635021687E0;8.132987976E0;9.389438549E0
4.756096875E0;7.633576393E-1;4.663981438E0;8.087058067E0;9.366746816E0
4.757921875E0;7.925477624E-1;4.709567070E0;8.046605110E0;9.357136728E0
4.759921875E0;8.231840134E-1;4.738431454E0;8.012502670E0;9.345082322E0
4.761921875E0;8.432378769E-1;4.762546062E0;7.972681999E0;9.325049779E0
4.763921875E0;8.666818738E-1;4.790788174E0;7.934384346E0;9.308987257E0
4.765921875E0;8.991855383E-1;4.815649509E0;7.896345139E0;9.292539017E0
4.767921875E0;9.318424463E-1;4.847176075E0;7.864167690E0;9.284857549E0
4.769921875E0;9.565123320E-1;4.875571251E0;7.835714340E0;9.278174933E0
4.771921875E0;9.843903780E-1;4.906370640E0;7.800874233E0;9.267962887E0
4.773921875E0;1.019144654E0;4.937360764E0;7.778617859E0;9.269470477E0
4.775921875E0;1.047855854E0;4.963639736E0;7.758180618E0;9.269578622E0
4.777921875E0;1.059405565E0;4.991805077E0;7.735512733E0;9.267071561E0
4.779921875E0;1.077802658E0;5.012500286E0;7.721817970E0;9.268942251E0
4.781921875E0;1.090558887E0;5.034345150E0;7.718044281E0;9.279124813E0
4.783921875E0;1.099762201E0;5.055892944E0;7.714826584E0;9.289245372E0
4.785921875E0;1.112077951E0;5.068171024E0;7.709942341E0;9.293346319E0
4.787921875E0;1.117910266E0;5.080380917E0;7.706370354E0;9.297749064E0
4.789921875E0;1.128339410E0;5.096738338E0;7.698641777E0;9.301557758E0
4.791921875E0;1.131633759E0;5.107445240E0;7.683347702E0;9.295182825E0
4.793921875E0;1.127783895E0;5.111208916E0;7.657557011E0;9.275480174E0
4.795921875E0;1.130848527E0;5.122059345E0;7.632954597E0;9.261549882E0
4.797921875E0;1.128224492E0;5.131999969E0;7.602395058E0;9.241575883E0
4.799921875E0;1.121166348E0;5.139555931E0;7.572773933E0;9.220572336E0
4.801921875E0;1.123847842E0;5.149879932E0;7.547031403E0;9.205540738E0
4.803921875E0;1.114663720E0;5.158671379E0;7.512689114E0;9.181223411E0
4.805921875E0;1.104052663E0;5.158604622E0;7.479514599E0;9.152774036E0
4.807921875E0;1.104493141E0;5.152369976E0;7.448495388E0;9.123974190E0
4.809921875E0;1.101016760E0;5.158154488E0;7.423356533E0;9.106317469E0
4.811921875E0;1.093441486E0;5.168430328E0;7.408694267E0;9.099287724E0
4.813921875E0;1.084468007E0;5.173544407E0;7.404585838E0;9.097775774E0
4.816098437E0;1.086392999E0;5.187870979E0;7.386715889E0;9.091634983E0
4.817989062E0;1.094427824E0;5.204352856E0;7.383957386E0;9.099774040E0
4.819921875E0;1.121961236E0;5.226953983E0;7.392825603E0;9.123251359E0
4.821921875E0;1.135215521E0;5.249526978E0;7.416183472E0;9.156747515E0
4.823921875E0;1.163285136E0;5.265357018E0;7.442691803E0;9.190803997E0
4.825921875E0;1.187945485E0;5.273775101E0;7.471978188E0;9.222492956E0
4.827921875E0;1.211810827E0;5.280660629E0;7.505554199E0;9.256738410E0
4.829921875E0;1.243117452E0;5.290218353E0;7.545183182E0;9.298469792E0
4.831921875E0;1.261294246E0;5.296223164E0;7.587646484E0;9.338801965E0
4.833921875E0;1.268275619E0;5.293953419E0;7.625608921E0;9.369331740E0
4.836096875E0;1.266571045E0;5.296883583E0;7.646745205E0;9.387965175E0
4.837921875E0;1.269606829E0;5.288121223E0;7.665496349E0;9.398721288E0
4.839921875E0;1.266800880E0;5.287201881E0;7.681853294E0;9.411171991E0
4.841921875E0;1.265527129E0;5.292766094E0;7.678118706E0;9.411080634E0
4.843921875E0;1.263707519E0;5.290026665E0;7.676499844E0;9.407974737E0
4.845921875E0;1.251928091E0;5.291090012E0;7.685981274E0;9.414736618E0
4.847921875E0;1.254590511E0;5.298052311E0;7.682955265E0;9.416536372E0
4.849921875E0;1.265230179E0;5.310914040E0;7.691861153E0;9.432462209E0
4.851921875E0;1.281549096E0;5.316880226E0;7.703382492E0;9.447416856E0
4.853921875E0;1.309264421E0;5.328027725E0;7.721492290E0;9.472248728E0
4.855921875E0;1.347226977E0;5.349077702E0;7.748268604E0;9.511220697E0
4.857921875E0;1.382890821E0;5.374570847E0;7.768811226E0;9.547398948E0
4.859921875E0;1.426848412E0;5.397037983E0;7.784775257E0;9.579490654E0
4.861921875E0;1.458921194E0;5.413759232E0;7.787418842E0;9.595891428E0
4.863921875E0;1.491865396E0;5.422665596E0;7.788031578E0;9.606477002E0
4.865921875E0;1.520557523E0;5.436369896E0;7.774739265E0;9.607954177E0
4.867921875E0;1.541272044E0;5.446282387E0;7.756332397E0;9.601989565E0
4.869921875E0;1.559851170E0;5.462505341E0;7.750126362E0;9.609191376E0
4.871921875E0;1.565712214E0;5.475318909E0;7.734305859E0;9.604689428E0
4.873921875E0;1.563346624E0;5.480509758E0;7.713935852E0;9.590873068E0
4.875921875E0;1.556700349E0;5.477789879E0;7.694332123E0;9.572473283E0
4.877921875E0;1.539653659E0;5.481276035E0;7.672028065E0;9.553791655E0
4.879921875E0;1.522003531E0;5.480356216E0;7.642933369E0;9.527078749E0
4.881921875E0;1.503367186E0;5.476985455E0;7.621366501E0;9.504878216E0
4.883921875E0;1.488005996E0;5.472110748E0;7.599588871E0;9.482189035E0
4.885923437E0;1.479386806E0;5.464295864E0;7.575244427E0;9.456819906E0
4.887921875E0;1.472893715E0;5.451740742E0;7.555746078E0;9.432931242E0
4.889921875E0;1.465739846E0;5.447651863E0;7.526182652E0;9.405781702E0
4.891921875E0;1.455626726E0;5.443868637E0;7.502000809E0;9.382673981E0
4.893921875E0;1.438828945E0;5.449710369E0;7.479026318E0;9.365116470E0
4.895921875E0;1.422471762E0;5.451472759E0;7.449491501E0;9.340069849E0
4.897921875E0;1.398242593E0;5.462610722E0;7.428097248E0;9.325868698E0
4.899921875E0;1.366332650E0;5.462237358E0;7.396867275E0;9.296050094E0
4.901921875E0;1.343453646E0;5.464621544E0;7.363578320E0;9.267644900E0
4.903921875E0;1.324980021E0;5.477186680E0;7.341101170E0;9.254561706E0
4.905921875E0;1.311074495E0;5.484972477E0;7.319084167E0;9.239742012E0
4.907921875E0;1.296153784E0;5.487500668E0;7.297114849E0;9.221744050E0
4.909921875E0;1.270775318E0;5.489962101E0;7.277635574E0;9.204267126E0
4.911923437E0;1.257789016E0;5.486561775E0;7.256873131E0;9.184040557E0
4.913921875E0;1.243117452E0;5.487931728E0;7.241617203E0;9.170809962E0
4.916096875E0;1.223264694E0;5.497642517E0;7.231322289E0;9.165831757E0
4.917921875E0;1.214463592E0;5.498303413E0;7.224235535E0;9.159467304E0
4.919921875E0;1.208305717E0;5.501846790E0;7.216784477E0;9.154905734E0
4.921921875E0;1.198393703E0;5.519084930E0;7.212369442E0;9.160497743E0
4.923921875E0;1.183722019E0;5.532080650E0;7.221372128E0;9.173512389E0
4.925921875E0;1.174250603E0;5.545546055E0;7.237461090E0;9.193083735E0
4.927921875E0;1.168226838E0;5.564699173E0;7.256681442E0;9.219005173E0
4.929921875E0;1.174882650E0;5.572188377E0;7.271640778E0;9.236145958E0
4.931921875E0;1.169251442E0;5.576842785E0;7.284214973E0;9.248141011E0
4.933921875E0;1.161590099E0;5.582828045E0;7.291560650E0;9.256571571E0
4.935921875E0;1.159837484E0;5.591916561E0;7.298274040E0;9.267122411E0
4.937921875E0;1.139295340E0;5.595211029E0;7.301261902E0;9.268916101E0
4.939921875E0;1.130762339E0;5.595172882E0;7.300064564E0;9.266904860E0
4.941921875E0;1.125236392E0;5.603648663E0;7.303751469E0;9.274255808E0
4.943921875E0;1.121578097E0;5.622552872E0;7.301213741E0;9.283251603E0
4.945921875E0;1.114002943E0;5.638431072E0;7.293332100E0;9.285774100E0
4.947921875E0;1.123579741E0;5.658915997E0;7.290066242E0;9.296818139E0
4.949921875E0;1.133137345E0;5.677590847E0;7.294222832E0;9.312611062E0
4.951921875E0;1.142034173E0;5.704664707E0;7.306596279E0;9.339903140E0
4.953921875E0;1.161819935E0;5.734160900E0;7.325481415E0;9.375132252E0
4.955921875E0;1.180082917E0;5.767220020E0;7.347853184E0;9.415113853E0
4.957921875E0;1.195673943E0;5.802242756E0;7.372359753E0;9.457660678E0
4.959921875E0;1.205988169E0;5.839199066E0;7.399519444E0;9.502817540E0
4.961921875E0;1.209924221E0;5.862758160E0;7.418079376E0;9.532247977E0
4.963921875E0;1.221655726E0;5.884449482E0;7.447010994E0;9.569595664E0
4.965921875E0;1.237103105E0;5.910469532E0;7.481171608E0;9.614156375E0
4.967921875E0;1.253460288E0;5.940368652E0;7.514451027E0;9.660544325E0
4.969921875E0;1.275688052E0;5.952942848E0;7.544139385E0;9.694273961E0
4.971921875E0;1.288281560E0;5.961993217E0;7.572294712E0;9.723408852E0
4.973921875E0;1.299199224E0;5.975439072E0;7.600163460E0;9.754807806E0
4.975921875E0;1.295512080E0;5.990063190E0;7.628778934E0;9.785574925E0
4.977921875E0;1.294947147E0;6.009724140E0;7.667105675E0;9.827419895E0
4.979921875E0;1.308507800E0;6.028187752E0;7.705383778E0;9.870368757E0
4.981921875E0;1.319636106E0;6.039325714E0;7.748076916E0;9.911992253E0
4.983921875E0;1.326895237E0;6.047513962E0;7.785225391E0;9.947000075E0
4.985921875E0;1.323677540E0;6.056688309E0;7.827268124E0;9.985074951E0
4.987921875E0;1.321589708E0;6.069990635E0;7.854236126E0;1.001401072E1
4.989921875E0;1.322068572E0;6.081339359E0;7.874319077E0;1.003670537E1
4.991921875E0;1.317031264E0;6.090255260E0;7.881127834E0;1.004678836E1
4.993921875E0;1.298605442E0;6.094402313E0;7.887113094E0;1.005160030E1
4.996098437E0;1.281424642E0;6.099908829E0;7.882976055E0;1.004948995E1
4.997921875E0;1.265517592E0;6.106123924E0;7.876655102E0;1.004629184E1
4.999921875E0;1.243481278E0;6.108384132E0;7.859627724E0;1.003156769E1
5.001921875E0;1.224346876E0;6.114293098E0;7.837419510E0;1.001542560E1
5.003921875E0;1.195894122E0;6.112138271E0;7.813984871E0;9.992334890E0
5.005921875E0;1.165621877E0;6.103672504E0;7.803038597E0;9.975013972E0
5.007921875E0;1.142915249E0;6.102303028E0;7.791517735E0;9.962535125E0
5.009921875E0;1.121032238E0;6.094382763E0;7.778177261E0;9.944760231E0
5.011921875E0;1.094159842E0;6.094057083E0;7.766206264E0;9.932204047E0
5.013921875E0;1.074891210E0;6.099305630E0;7.759579182E0;9.928141284E0
5.015921875E0;1.046553493E0;6.097476006E0;7.753344059E0;9.919114474E0
5.017921875E0;1.029765248E0;6.098979950E0;7.757922173E0;9.921861183E0
5.019921875E0;1.015706539E0;6.099190235E0;7.769050121E0;9.929245746E0
5.021921875E0;1.019853354E0;6.100703716E0;7.791651726E0;9.948292482E0
5.023921875E0;1.031153917E0;6.113239765E0;7.822881699E0;9.981605928E0
5.025921875E0;1.048296332E0;6.117903709E0;7.856908321E0;1.001292561E1
5.027921875E0;1.067028642E0;6.116754532E0;7.894793987E0;1.004395381E1
5.029921875E0;1.089802265E0;6.122653961E0;7.933972836E0;1.008079786E1
5.031921875E0;1.104129195E0;6.128639221E0;7.972097874E0;1.011601031E1
5.033770312E0;1.113533735E0;6.128888130E0;8.009226799E0;1.014647431E1
5.035921875E0;1.119710684E0;6.122653961E0;8.030938148E0;1.016054187E1
5.037921875E0;1.130647302E0;6.113048553E0;8.082978249E0;1.019716938E1
5.039921875E0;1.125226974E0;6.101594448E0;8.130450249E0;1.022740494E1
5.041921875E0;1.105508327E0;6.091107845E0;8.183649063E0;1.026137688E1
5.043921875E0;1.081049085E0;6.081731796E0;8.236638069E0;1.029554930E1
5.045921875E0;1.058103085E0;6.067280769E0;8.286590576E0;1.032468215E1
5.047921875E0;1.023818135E0;6.047763348E0;8.338018417E0;1.035114468E1
5.049921875E0;1.007537484E0;6.038751602E0;8.392232895E0;1.038803281E1
5.051921875E0;9.857503176E-1;6.017337322E0;8.443267822E0;1.041483671E1
5.053921875E0;9.554109573E-1;5.992743969E0;8.496475220E0;1.044106707E1
5.055921875E0;9.192394018E-1;5.973619461E0;8.545442581E0;1.046679127E1
5.057921875E0;8.879040480E-1;5.960393906E0;8.592713356E0;1.049520805E1
5.059921875E0;8.434006572E-1;5.943739891E0;8.630273819E0;1.051289659E1
5.061921875E0;8.021916747E-1;5.933425903E0;8.661082268E0;1.052916903E1
5.063921875E0;7.576498985E-1;5.914367676E0;8.695098877E0;1.054317423E1
5.065921875E0;7.158758640E-1;5.890923977E0;8.721003532E0;1.054852436E1
5.067921875E0;6.762470603E-1;5.871607304E0;8.743797302E0;1.055400747E1
5.069921875E0;6.373077631E-1;5.861589909E0;8.763160706E0;1.056207285E1
5.071921875E0;5.962520242E-1;5.839294910E0;8.768878937E0;1.055206706E1
5.073921875E0;5.564699173E-1;5.813696384E0;8.776761055E0;1.054230805E1
5.076096875E0;5.203270912E-1;5.791679382E0;8.780620575E0;1.053155202E1
5.077921875E0;4.807652831E-1;5.768924713E0;8.781280518E0;1.051772386E1
5.079921875E0;4.404277503E-1;5.752730370E0;8.777440071E0;1.050387250E1
5.081921875E0;4.116398990E-1;5.736545563E0;8.765756607E0;1.048407799E1
5.083921875E0;3.866444230E-1;5.719010353E0;8.744448662E0;1.045571402E1
5.085921875E0;3.608061969E-1;5.703438282E0;8.713946342E0;1.042076054E1
5.087921875E0;3.396702111E-1;5.697185040E0;8.686566353E0;1.039373505E1
5.089921875E0;3.283120990E-1;5.684285164E0;8.647722244E0;1.035383922E1
5.091921875E0;3.322098255E-1;5.681315899E0;8.611676216E0;1.032224205E1
5.093921875E0;3.237152100E-1;5.676230907E0;8.570380211E0;1.028473655E1
5.095921875E0;3.305913806E-1;5.681632519E0;8.529353142E0;1.025378485E1
5.097921875E0;3.402352333E-1;5.699282169E0;8.492319107E0;1.023313545E1
5.099921875E0;3.537001908E-1;5.726001263E0;8.469248772E0;1.022938752E1
5.101921875E0;3.618213534E-1;5.751820564E0;8.466232300E0;1.024165240E1
5.103921875E0;3.775368631E-1;5.777524948E0;8.465935707E0;1.025643193E1
5.105921875E0;4.039305449E-1;5.803305626E0;8.468655586E0;1.027422228E1
5.107921875E0;4.287536442E-1;5.821482658E0;8.470254898E0;1.028682206E1
5.109921875E0;4.529255033E-1;5.837801456E0;8.467880249E0;1.029514756E1
5.111921875E0;4.693305790E-1;5.845855236E0;8.458752632E0;1.029294859E1
5.113921875E0;4.860804081E-1;5.847215176E0;8.444244385E0;1.028258055E1
5.115921875E0;5.097543001E-1;5.850049973E0;8.426173210E0;1.027050773E1
5.117923437E0;5.282662511E-1;5.850643635E0;8.406856537E0;1.025594135E1
5.119921875E0;5.404862761E-1;5.853056908E0;8.390690804E0;1.024471048E1
5.121921875E0;5.440200567E-1;5.853449821E0;8.379207611E0;1.023571946E1
5.123921875E0;5.371534824E-1;5.855345726E0;8.373997688E0;1.023217693E1
5.125921875E0;5.367991924E-1;5.854388237E0;8.382664680E0;1.023870510E1
5.127921875E0;5.326428413E-1;5.849858284E0;8.396312714E0;1.024707849E1
5.129921875E0;5.425931215E-1;5.847598076E0;8.421212196E0;1.026672418E1
5.131921875E0;5.544971228E-1;5.849293232E0;8.447346687E0;1.028976989E1
5.133921875E0;5.796458125E-1;5.856169224E0;8.479036331E0;1.032108349E1
5.135921875E0;6.095446348E-1;5.861235619E0;8.505544662E0;1.034745948E1
5.137921875E0;6.355456710E-1;5.866598606E0;8.531957626E0;1.037377455E1
5.139921875E0;6.553025842E-1;5.874317169E0;8.549216270E0;1.039356159E1
5.141921875E0;6.712384224E-1;5.871061325E0;8.556158066E0;1.039845003E1
5.143921875E0;6.690931916E-1;5.870773792E0;8.549674988E0;1.039281545E1
5.145921875E0;6.544981003E-1;5.875955105E0;8.532667160E0;1.038082969E1
5.147921875E0;6.220614910E-1;5.888414383E0;8.508581161E0;1.036611489E1
5.149921875E0;5.767823458E-1;5.903469086E0;8.476834297E0;1.034603039E1
5.151921875E0;5.268393159E-1;5.911897182E0;8.437511444E0;1.031599182E1
5.153921875E0;4.681334794E-1;5.920707703E0;8.387731552E0;1.027754685E1
5.156098437E0;4.071675241E-1;5.929307461E0;8.336658478E0;1.023827851E1
5.157923437E0;3.337708712E-1;5.930016041E0;8.283028603E0;1.019240188E1
5.159921875E0;2.674610615E-1;5.924385071E0;8.224265099E0;1.013944822E1
5.161921875E0;1.917947084E-1;5.919625282E0;8.164151192E0;1.008623385E1
5.163921875E0;1.155633256E-1;5.918840408E0;8.101480484E0;1.003394303E1
5.166098437E0;3.123954311E-2;5.913908005E0;8.033867836E0;9.975886738E0
5.167992187E0;-5.313212425E-2;5.902425289E0;7.966696739E0;9.915125024E0
5.169921875E0;-1.326962262E-1;5.900806904E0;7.900568962E0;9.861851770E0
5.171921875E0;-2.118102461E-1;5.902837276E0;7.835044384E0;9.812047289E0
5.173921875E0;-2.930885851E-1;5.900165558E0;7.771703243E0;9.762029801E0
5.175921875E0;-3.759183884E-1;5.904724121E0;7.705690384E0;9.715181206E0
5.177923437E0;-4.368460476E-1;5.903440475E0;7.656609535E0;9.678073852E0
5.179921875E0;-4.964999557E-1;5.898096561E0;7.628989697E0;9.655855169E0
5.181921875E0;-5.538458824E-1;5.894955635E0;7.609702110E0;9.641826249E0
5.183921875E0;-6.066236496E-1;5.898652554E0;7.599895477E0;9.639528280E0
5.185921875E0;-6.530615687E-1;5.900031090E0;7.602279663E0;9.645284462E0
5.187923437E0;-6.942802072E-1;5.906993866E0;7.620007038E0;9.666390681E0
5.189921875E0;-7.311317325E-1;5.907587528E0;7.643144131E0;9.687713673E0
5.191921875E0;-7.592971325E-1;5.901362419E0;7.676988602E0;9.712814449E0
5.193921875E0;-7.771674395E-1;5.896497726E0;7.720448017E0;9.745665306E0
5.195921875E0;-7.902780771E-1;5.889046669E0;7.761695385E0;9.774933522E0
5.197921875E0;-8.131953478E-1;5.874451637E0;7.800711632E0;9.799059683E0
5.199921875E0;-8.284225464E-1;5.859482765E0;7.840780735E0;9.823322489E0
5.201921875E0;-8.431324959E-1;5.832773209E0;7.889718056E0;9.847830558E0
5.203921875E0;-8.545576334E-1;5.810028553E0;7.941921234E0;9.877287757E0
5.205921875E0;-8.600546718E-1;5.791257858E0;7.998491764E0;9.912327281E0
5.207921875E0;-8.496543169E-1;5.765285492E0;8.068172455E0;9.952679841E0
5.209921875E0;-8.164706230E-1;5.743651390E0;8.144537926E0;9.999482666E0
5.211921875E0;-7.844745517E-1;5.712689877E0;8.224810600E0;1.004478648E1
5.213921875E0;-7.439934015E-1;5.676144600E0;8.315100670E0;1.009519900E1
5.216068750E0;-7.076206803E-1;5.633604527E0;8.416729927E0;1.015281092E1
5.218300000E0;-6.667085290E-1;5.601301670E0;8.519067764E0;1.021731845E1
5.220112500E0;-6.181828380E-1;5.563387394E0;8.626586914E0;1.028355148E1
5.221921875E0;-5.704329014E-1;5.526564598E0;8.736241341E0;1.035327111E1
5.223921875E0;-5.145043731E-1;5.476056576E0;8.850281715E0;1.042014380E1
5.225921875E0;-4.541704655E-1;5.425749302E0;8.954946518E0;1.048027163E1
5.227921875E0;-3.938366175E-1;5.381111622E0;9.068192482E0;1.055194695E1
5.229921875E0;-3.233321607E-1;5.338083267E0;9.182242393E0;1.062606475E1
5.231921875E0;-2.464016527E-1;5.287096500E0;9.281045914E0;1.068419002E1
5.233921875E0;-1.716834158E-1;5.239796162E0;9.374573708E0;1.074092972E1
5.236098437E0;-1.114453003E-1;5.198855877E0;9.464221954E0;1.079870454E1
5.237921875E0;-5.962519720E-2;5.155702591E0;9.556149483E0;1.085839847E1
5.239921875E0;-1.534204464E-2;5.108374119E0;9.648287773E0;1.091719646E1
5.241921875E0;1.980483718E-2;5.074826717E0;9.722460747E0;1.096724676E1
5.243921875E0;6.323565543E-2;5.033837795E0;9.779192924E0;1.099891522E1
5.245921875E0;1.050096899E-1;4.996881008E0;9.824481964E0;1.102271712E1
5.247921875E0;1.391126961E-1;4.961772442E0;9.852322578E0;1.103208042E1
5.249921875E0;1.610723138E-1;4.924355984E0;9.860864639E0;1.102324261E1
5.251921875E0;1.867381632E-1;4.892522335E0;9.843673706E0;1.099406922E1
5.253921875E0;2.151525468E-1;4.861742496E0;9.798539162E0;1.094048447E1
5.255921875E0;2.436722666E-1;4.828003407E0;9.724998474E0;1.086022967E1
5.257921875E0;2.738392055E-1;4.802280426E0;9.637495041E0;1.077117430E1
5.259921875E0;3.032783270E-1;4.780502319E0;9.535310745E0;1.067086366E1
5.261921875E0;3.363757730E-1;4.761406422E0;9.415523529E0;1.055633569E1
5.263921875E0;3.688219786E-1;4.736976147E0;9.283420563E0;1.042865619E1
5.265921875E0;3.995347917E-1;4.720628262E0;9.130661964E0;1.028654204E1
5.267921875E0;4.297304749E-1;4.703591347E0;8.969120026E0;1.013674276E1
5.269921875E0;4.526381791E-1;4.700919628E0;8.810173988E0;9.996133871E0
5.271921875E0;4.643219113E-1;4.694847584E0;8.660727501E0;9.862321710E0
5.273921875E0;4.844714999E-1;4.686726570E0;8.512986183E0;9.729905053E0
5.275921875E0;4.963946342E-1;4.674602032E0;8.377015114E0;9.605867686E0
5.277921875E0;5.150023699E-1;4.660121918E0;8.246129036E0;9.485810867E0
5.279921875E0;5.380346179E-1;4.644176960E0;8.125327110E0;9.374369394E0
5.281921875E0;5.721663237E-1;4.628192902E0;8.023563385E0;9.280361697E0
5.283921875E0;6.069492698E-1;4.607085705E0;7.933866978E0;9.194556614E0
5.285921875E0;6.530903578E-1;4.580462456E0;7.859436512E0;9.120192192E0
5.287921875E0;7.011467218E-1;4.558109760E0;7.813467979E0;9.072940713E0
5.289921875E0;7.583777308E-1;4.535700321E0;7.782688141E0;9.039798056E0
5.291921875E0;8.033599854E-1;4.514765263E0;7.769644260E0;9.021965671E0
5.293921875E0;8.401828408E-1;4.502286434E0;7.780264854E0;9.028234132E0
5.295921875E0;8.701007962E-1;4.497508049E0;7.811150074E0;9.055314435E0
5.297921875E0;8.934969306E-1;4.506356716E0;7.858373642E0;9.102726180E0
